,url,weekid,artist,song
0,https://www.billboard.com/charts/hot-100/2021-10-03,2021-10-03,Chloe,Have Mercy
0,https://www.billboard.com/charts/hot-100/2021-10-03,2021-10-03,Dua Lipa,Love Again
0,https://www.billboard.com/charts/hot-100/2021-10-03,2021-10-03,YoungBoy Never Broke Again,Nevada
0,https://www.billboard.com/charts/hot-100/2021-10-03,2021-10-03,YoungBoy Never Broke Again,50 Shots
0,https://www.billboard.com/charts/hot-100/2021-10-03,2021-10-03,Drake,No Friends In The Industry
0,https://www.billboard.com/charts/hot-100/2021-10-03,2021-10-03,YoungBoy Never Broke Again,Smoke Strong
0,https://www.billboard.com/charts/hot-100/2021-10-03,2021-10-03,YoungBoy Never Broke Again,Break Or Make Me
0,https://www.billboard.com/charts/hot-100/2021-10-03,2021-10-03,Scotty McCreery,You Time
0,https://www.billboard.com/charts/hot-100/2021-10-03,2021-10-03,Capella Grey,Gyalis
0,https://www.billboard.com/charts/hot-100/2021-10-03,2021-10-03,Luke Combs,Cold As You
0,https://www.billboard.com/charts/hot-100/2021-10-03,2021-10-03,Elvie Shane,My Boy
0,https://www.billboard.com/charts/hot-100/2021-10-03,2021-10-03,YoungBoy Never Broke Again,Sincerely
0,https://www.billboard.com/charts/hot-100/2021-10-03,2021-10-03,Elle King & Miranda Lambert,Drunk (And I Don't Wanna Go Home)
0,https://www.billboard.com/charts/hot-100/2021-10-03,2021-10-03,YoungBoy Never Broke Again,I Can't Take It Back
0,https://www.billboard.com/charts/hot-100/2021-10-03,2021-10-03,Luke Bryan,Waves
0,https://www.billboard.com/charts/hot-100/2021-10-03,2021-10-03,Meek Mill Featuring Lil Baby & Lil Durk,Sharing Locations
0,https://www.billboard.com/charts/hot-100/2021-10-03,2021-10-03,Drake Featuring Lil Durk & Giveon,In The Bible
0,https://www.billboard.com/charts/hot-100/2021-10-03,2021-10-03,Megan Thee Stallion,Thot Shit
0,https://www.billboard.com/charts/hot-100/2021-10-03,2021-10-03,Lizzo Featuring Cardi B,Rumors
0,https://www.billboard.com/charts/hot-100/2021-10-03,2021-10-03,Doja Cat,Woman
0,https://www.billboard.com/charts/hot-100/2021-10-03,2021-10-03,Dustin Lynch Featuring Lauren Alaina Or MacKenzie Porter,Thinking 'Bout You
0,https://www.billboard.com/charts/hot-100/2021-10-03,2021-10-03,"Yung Bleu, Chris Brown & 2 Chainz",Baddest
0,https://www.billboard.com/charts/hot-100/2021-10-03,2021-10-03,Sleepy Hallow,2055
0,https://www.billboard.com/charts/hot-100/2021-10-03,2021-10-03,Kane Brown X blackbear,Memory
0,https://www.billboard.com/charts/hot-100/2021-10-03,2021-10-03,YoungBoy Never Broke Again,Forgiato
0,https://www.billboard.com/charts/hot-100/2021-10-03,2021-10-03,Chris Stapleton,You Should Probably Leave
0,https://www.billboard.com/charts/hot-100/2021-10-03,2021-10-03,Chase Rice Featuring Florida Georgia Line,Drinkin' Beer. Talkin' God. Amen.
0,https://www.billboard.com/charts/hot-100/2021-10-03,2021-10-03,YoungBoy Never Broke Again,Rich Shit
0,https://www.billboard.com/charts/hot-100/2021-10-03,2021-10-03,Drake,TSU
0,https://www.billboard.com/charts/hot-100/2021-10-03,2021-10-03,Aventura x Bad Bunny,Volvi
0,https://www.billboard.com/charts/hot-100/2021-10-03,2021-10-03,Rauw Alejandro,Todo de Ti
0,https://www.billboard.com/charts/hot-100/2021-10-03,2021-10-03,Drake Featuring JAY-Z,Love All
0,https://www.billboard.com/charts/hot-100/2021-10-03,2021-10-03,Drake Featuring Future,N 2 Deep
0,https://www.billboard.com/charts/hot-100/2021-10-03,2021-10-03,Bad Bunny,Yonaguni
0,https://www.billboard.com/charts/hot-100/2021-10-03,2021-10-03,Kenny Chesney,Knowing You
0,https://www.billboard.com/charts/hot-100/2021-10-03,2021-10-03,Giveon,For Tonight
0,https://www.billboard.com/charts/hot-100/2021-10-03,2021-10-03,YoungBoy Never Broke Again,Baddest Thing
0,https://www.billboard.com/charts/hot-100/2021-10-03,2021-10-03,Shawn Mendes & Tainy,Summer Of Love
0,https://www.billboard.com/charts/hot-100/2021-10-03,2021-10-03,Doja Cat,Get Into It (Yuh)
0,https://www.billboard.com/charts/hot-100/2021-10-03,2021-10-03,Zac Brown Band,Same Boat
0,https://www.billboard.com/charts/hot-100/2021-10-03,2021-10-03,Drake,Pipe Down
0,https://www.billboard.com/charts/hot-100/2021-10-03,2021-10-03,Drake,Papi's Home
0,https://www.billboard.com/charts/hot-100/2021-10-03,2021-10-03,Blxst & Tyga Featuring Ty Dolla $ign,Chosen
0,https://www.billboard.com/charts/hot-100/2021-10-03,2021-10-03,YoungBoy Never Broke Again,Toxic Punk
0,https://www.billboard.com/charts/hot-100/2021-10-03,2021-10-03,Kanye West,Moon
0,https://www.billboard.com/charts/hot-100/2021-10-10,2021-10-10,The Kid LAROI & Justin Bieber,Stay
0,https://www.billboard.com/charts/hot-100/2021-10-10,2021-10-10,Lil Nas X & Jack Harlow,Industry Baby
0,https://www.billboard.com/charts/hot-100/2021-10-10,2021-10-10,Walker Hayes,Fancy Like
0,https://www.billboard.com/charts/hot-100/2021-10-10,2021-10-10,Drake Featuring Future & Young Thug,Way 2 Sexy
0,https://www.billboard.com/charts/hot-100/2021-10-10,2021-10-10,Ed Sheeran,Bad Habits
0,https://www.billboard.com/charts/hot-100/2021-10-10,2021-10-10,Olivia Rodrigo,Good 4 U
0,https://www.billboard.com/charts/hot-100/2021-10-10,2021-10-10,Doja Cat Featuring SZA,Kiss Me More
0,https://www.billboard.com/charts/hot-100/2021-10-10,2021-10-10,Dua Lipa,Levitating
0,https://www.billboard.com/charts/hot-100/2021-10-10,2021-10-10,Drake Featuring 21 Savage & Project Pat,Knife Talk
0,https://www.billboard.com/charts/hot-100/2021-10-10,2021-10-10,Wizkid Featuring Justin Bieber & Tems,Essence
0,https://www.billboard.com/charts/hot-100/2021-10-10,2021-10-10,Ed Sheeran,Shivers
0,https://www.billboard.com/charts/hot-100/2021-10-10,2021-10-10,Coldplay x BTS,My Universe
0,https://www.billboard.com/charts/hot-100/2021-10-10,2021-10-10,Doja Cat,Need To Know
0,https://www.billboard.com/charts/hot-100/2021-10-10,2021-10-10,The Weeknd & Ariana Grande,Save Your Tears
0,https://www.billboard.com/charts/hot-100/2021-10-10,2021-10-10,Glass Animals,Heat Waves
0,https://www.billboard.com/charts/hot-100/2021-10-10,2021-10-10,Maneskin,Beggin'
0,https://www.billboard.com/charts/hot-100/2021-10-10,2021-10-10,Lil Nas X,Montero (Call Me By Your Name)
0,https://www.billboard.com/charts/hot-100/2021-10-10,2021-10-10,Doja Cat & The Weeknd,You Right
0,https://www.billboard.com/charts/hot-100/2021-10-10,2021-10-10,Jason Aldean & Carrie Underwood,If I Didn't Love You
0,https://www.billboard.com/charts/hot-100/2021-10-10,2021-10-10,Drake Featuring Lil Baby,Girls Want Girls
0,https://www.billboard.com/charts/hot-100/2021-10-10,2021-10-10,Olivia Rodrigo,Traitor
0,https://www.billboard.com/charts/hot-100/2021-10-10,2021-10-10,The Weeknd,Take My Breath
0,https://www.billboard.com/charts/hot-100/2021-10-10,2021-10-10,Meek Mill Featuring Lil Baby & Lil Durk,Sharing Locations
0,https://www.billboard.com/charts/hot-100/2021-10-10,2021-10-10,Ryan Hurd With Maren Morris,Chasing After You
0,https://www.billboard.com/charts/hot-100/2021-10-10,2021-10-10,Farruko,Pepas
0,https://www.billboard.com/charts/hot-100/2021-10-10,2021-10-10,Lil Nas X,Thats What I Want
0,https://www.billboard.com/charts/hot-100/2021-10-10,2021-10-10,Moneybagg Yo,Wockesha
0,https://www.billboard.com/charts/hot-100/2021-10-10,2021-10-10,Jameson Rodgers Featuring Luke Combs,Cold Beer Calling My Name
0,https://www.billboard.com/charts/hot-100/2021-10-10,2021-10-10,Billie Eilish,Happier Than Ever
0,https://www.billboard.com/charts/hot-100/2021-10-10,2021-10-10,Drake Featuring Travis Scott,Fair Trade
0,https://www.billboard.com/charts/hot-100/2021-10-10,2021-10-10,Olivia Rodrigo,Deja Vu
0,https://www.billboard.com/charts/hot-100/2021-10-10,2021-10-10,Elton John & Dua Lipa,Cold Heart (PNAU Remix)
0,https://www.billboard.com/charts/hot-100/2021-10-10,2021-10-10,Lee Brice,Memory I Don't Mess With
0,https://www.billboard.com/charts/hot-100/2021-10-10,2021-10-10,Tai Verdes,A-O-K
0,https://www.billboard.com/charts/hot-100/2021-10-10,2021-10-10,CKay,Love Nwantiti (Ah Ah Ah)
0,https://www.billboard.com/charts/hot-100/2021-10-10,2021-10-10,Meek Mill,Intro (Hate On Me)
0,https://www.billboard.com/charts/hot-100/2021-10-10,2021-10-10,Silk Sonic (Bruno Mars & Anderson .Paak),Leave The Door Open
0,https://www.billboard.com/charts/hot-100/2021-10-10,2021-10-10,Capella Grey,Gyalis
0,https://www.billboard.com/charts/hot-100/2021-10-10,2021-10-10,Justin Bieber Featuring Daniel Caesar & Giveon,Peaches
0,https://www.billboard.com/charts/hot-100/2021-10-10,2021-10-10,Marshmello X Jonas Brothers,Leave Before You Love Me
0,https://www.billboard.com/charts/hot-100/2021-10-10,2021-10-10,Dua Lipa,Love Again
0,https://www.billboard.com/charts/hot-100/2021-10-10,2021-10-10,Elvie Shane,My Boy
0,https://www.billboard.com/charts/hot-100/2021-10-10,2021-10-10,Jordan Davis Featuring Luke Bryan,Buy Dirt
0,https://www.billboard.com/charts/hot-100/2021-10-10,2021-10-10,Kanye West,Hurricane
0,https://www.billboard.com/charts/hot-100/2021-10-10,2021-10-10,Old Dominion,I Was On A Boat That Day
0,https://www.billboard.com/charts/hot-100/2021-10-10,2021-10-10,Baby Keem & Kendrick Lamar,Family Ties
0,https://www.billboard.com/charts/hot-100/2021-10-10,2021-10-10,THE ANXIETY: WILLOW & Tyler Cole,Meet Me At Our Spot
0,https://www.billboard.com/charts/hot-100/2021-10-10,2021-10-10,Normani Featuring Cardi B,Wild Side
0,https://www.billboard.com/charts/hot-100/2021-10-10,2021-10-10,Roddy Ricch,Late At Night
0,https://www.billboard.com/charts/hot-100/2021-10-10,2021-10-10,Chloe,Have Mercy
0,https://www.billboard.com/charts/hot-100/2021-10-10,2021-10-10,Chris Stapleton,You Should Probably Leave
0,https://www.billboard.com/charts/hot-100/2021-10-10,2021-10-10,BIA Featuring Nicki Minaj,Whole Lotta Money
0,https://www.billboard.com/charts/hot-100/2021-10-10,2021-10-10,Luke Combs,Cold As You
0,https://www.billboard.com/charts/hot-100/2021-10-10,2021-10-10,Scotty McCreery,You Time
0,https://www.billboard.com/charts/hot-100/2021-10-10,2021-10-10,Elle King & Miranda Lambert,Drunk (And I Don't Wanna Go Home)
0,https://www.billboard.com/charts/hot-100/2021-10-10,2021-10-10,"Yung Bleu, Chris Brown & 2 Chainz",Baddest
0,https://www.billboard.com/charts/hot-100/2021-10-10,2021-10-10,Dustin Lynch Featuring Lauren Alaina Or MacKenzie Porter,Thinking 'Bout You
0,https://www.billboard.com/charts/hot-100/2021-10-10,2021-10-10,BTS,Butter
0,https://www.billboard.com/charts/hot-100/2021-10-10,2021-10-10,Gunna & Future,Too Easy
0,https://www.billboard.com/charts/hot-100/2021-10-10,2021-10-10,Meek Mill Featuring Moneybagg Yo,Hot
0,https://www.billboard.com/charts/hot-100/2021-10-10,2021-10-10,Joyner Lucas & J. Cole,Your Heart
0,https://www.billboard.com/charts/hot-100/2021-10-10,2021-10-10,Doja Cat,Woman
0,https://www.billboard.com/charts/hot-100/2021-10-10,2021-10-10,Sleepy Hallow,2055
0,https://www.billboard.com/charts/hot-100/2021-10-10,2021-10-10,Drake,No Friends In The Industry
0,https://www.billboard.com/charts/hot-100/2021-10-10,2021-10-10,Drake,Champagne Poetry
0,https://www.billboard.com/charts/hot-100/2021-10-10,2021-10-10,Meek Mill,Expensive Pain
0,https://www.billboard.com/charts/hot-100/2021-10-10,2021-10-10,Kenny Chesney,Knowing You
0,https://www.billboard.com/charts/hot-100/2021-10-10,2021-10-10,Kane Brown X blackbear,Memory
0,https://www.billboard.com/charts/hot-100/2021-10-10,2021-10-10,Meek Mill,On My Soul
0,https://www.billboard.com/charts/hot-100/2021-10-10,2021-10-10,Megan Thee Stallion,Thot Shit
0,https://www.billboard.com/charts/hot-100/2021-10-10,2021-10-10,Chase Rice Featuring Florida Georgia Line,Drinkin' Beer. Talkin' God. Amen.
0,https://www.billboard.com/charts/hot-100/2021-10-10,2021-10-10,Meek Mill Featuring Lil Uzi Vert,Blue Note$ II
0,https://www.billboard.com/charts/hot-100/2021-10-10,2021-10-10,Aventura x Bad Bunny,Volvi
0,https://www.billboard.com/charts/hot-100/2021-10-10,2021-10-10,Rauw Alejandro,Todo de Ti
0,https://www.billboard.com/charts/hot-100/2021-10-10,2021-10-10,Eslabon Armado Featuring DannyLux,Jugaste y Sufri
0,https://www.billboard.com/charts/hot-100/2021-10-10,2021-10-10,Meek Mill,Outside (100 MPH)
0,https://www.billboard.com/charts/hot-100/2021-10-10,2021-10-10,Zac Brown Band,Same Boat
0,https://www.billboard.com/charts/hot-100/2021-10-10,2021-10-10,"Skylar Grey, Polo G, Mozzy & Eminem",Last One Standing
0,https://www.billboard.com/charts/hot-100/2021-10-10,2021-10-10,Drake Featuring Lil Durk & Giveon,In The Bible
0,https://www.billboard.com/charts/hot-100/2021-10-10,2021-10-10,Blxst & Tyga Featuring Ty Dolla $ign,Chosen
0,https://www.billboard.com/charts/hot-100/2021-10-10,2021-10-10,YoungBoy Never Broke Again,Bad Morning
0,https://www.billboard.com/charts/hot-100/2021-10-10,2021-10-10,Bad Bunny,Yonaguni
0,https://www.billboard.com/charts/hot-100/2021-10-10,2021-10-10,TWICE,The Feels
0,https://www.billboard.com/charts/hot-100/2021-10-10,2021-10-10,Shawn Mendes & Tainy,Summer Of Love
0,https://www.billboard.com/charts/hot-100/2021-10-10,2021-10-10,Doja Cat,Get Into It (Yuh)
0,https://www.billboard.com/charts/hot-100/2021-10-10,2021-10-10,YoungBoy Never Broke Again,Nevada
0,https://www.billboard.com/charts/hot-100/2021-10-10,2021-10-10,Luke Bryan,Waves
0,https://www.billboard.com/charts/hot-100/2021-10-10,2021-10-10,YoungBoy Never Broke Again,Life Support
0,https://www.billboard.com/charts/hot-100/2021-10-10,2021-10-10,Meek Mill Featuring A$AP Ferg,Me (FWM)
0,https://www.billboard.com/charts/hot-100/2021-10-10,2021-10-10,Meek Mill,Love Train
0,https://www.billboard.com/charts/hot-100/2021-10-10,2021-10-10,Lil Wayne Featuring Rich The Kid,Feelin Like Tunechi
0,https://www.billboard.com/charts/hot-100/2021-10-10,2021-10-10,Kane Brown,One Mississippi
0,https://www.billboard.com/charts/hot-100/2021-10-10,2021-10-10,Justin Bieber,Ghost
0,https://www.billboard.com/charts/hot-100/2021-10-10,2021-10-10,Morgan Wallen,Sand In My Boots
0,https://www.billboard.com/charts/hot-100/2021-10-10,2021-10-10,Meek Mill Featuring Kehlani,Ride For You
0,https://www.billboard.com/charts/hot-100/2021-10-10,2021-10-10,Ivan Cornejo,Esta Danada
0,https://www.billboard.com/charts/hot-100/2021-10-10,2021-10-10,Michael Ray,Whiskey And Rain
0,https://www.billboard.com/charts/hot-100/2021-10-10,2021-10-10,Drake,TSU
0,https://www.billboard.com/charts/hot-100/2021-10-10,2021-10-10,Drake Featuring JAY-Z,Love All
0,https://www.billboard.com/charts/hot-100/2021-10-10,2021-10-10,YoungBoy Never Broke Again,No Where
0,https://www.billboard.com/charts/hot-100/2021-10-17,2021-10-17,Lil Nas X & Jack Harlow,Industry Baby
0,https://www.billboard.com/charts/hot-100/2021-10-17,2021-10-17,The Kid LAROI & Justin Bieber,Stay
0,https://www.billboard.com/charts/hot-100/2021-10-17,2021-10-17,Walker Hayes,Fancy Like
0,https://www.billboard.com/charts/hot-100/2021-10-17,2021-10-17,Ed Sheeran,Bad Habits
0,https://www.billboard.com/charts/hot-100/2021-10-17,2021-10-17,Drake Featuring Future & Young Thug,Way 2 Sexy
0,https://www.billboard.com/charts/hot-100/2021-10-17,2021-10-17,Olivia Rodrigo,Good 4 U
0,https://www.billboard.com/charts/hot-100/2021-10-17,2021-10-17,Doja Cat Featuring SZA,Kiss Me More
0,https://www.billboard.com/charts/hot-100/2021-10-17,2021-10-17,Dua Lipa,Levitating
0,https://www.billboard.com/charts/hot-100/2021-10-17,2021-10-17,Wizkid Featuring Justin Bieber & Tems,Essence
0,https://www.billboard.com/charts/hot-100/2021-10-17,2021-10-17,Ed Sheeran,Shivers
0,https://www.billboard.com/charts/hot-100/2021-10-17,2021-10-17,Doja Cat,Need To Know
0,https://www.billboard.com/charts/hot-100/2021-10-17,2021-10-17,Glass Animals,Heat Waves
0,https://www.billboard.com/charts/hot-100/2021-10-17,2021-10-17,The Weeknd & Ariana Grande,Save Your Tears
0,https://www.billboard.com/charts/hot-100/2021-10-17,2021-10-17,Drake Featuring 21 Savage & Project Pat,Knife Talk
0,https://www.billboard.com/charts/hot-100/2021-10-17,2021-10-17,Maneskin,Beggin'
0,https://www.billboard.com/charts/hot-100/2021-10-17,2021-10-17,Doja Cat & The Weeknd,You Right
0,https://www.billboard.com/charts/hot-100/2021-10-17,2021-10-17,"Nardo Wick Featuring G Herbo, Lil Durk & 21 Savage",Who Want Smoke??
0,https://www.billboard.com/charts/hot-100/2021-10-17,2021-10-17,Coldplay x BTS,My Universe
0,https://www.billboard.com/charts/hot-100/2021-10-17,2021-10-17,Jason Aldean & Carrie Underwood,If I Didn't Love You
0,https://www.billboard.com/charts/hot-100/2021-10-17,2021-10-17,Lil Nas X,Montero (Call Me By Your Name)
0,https://www.billboard.com/charts/hot-100/2021-10-17,2021-10-17,Olivia Rodrigo,Traitor
0,https://www.billboard.com/charts/hot-100/2021-10-17,2021-10-17,Drake Featuring Lil Baby,Girls Want Girls
0,https://www.billboard.com/charts/hot-100/2021-10-17,2021-10-17,Ryan Hurd With Maren Morris,Chasing After You
0,https://www.billboard.com/charts/hot-100/2021-10-17,2021-10-17,The Weeknd,Take My Breath
0,https://www.billboard.com/charts/hot-100/2021-10-17,2021-10-17,Elton John & Dua Lipa,Cold Heart (PNAU Remix)
0,https://www.billboard.com/charts/hot-100/2021-10-17,2021-10-17,Lil Nas X,Thats What I Want
0,https://www.billboard.com/charts/hot-100/2021-10-17,2021-10-17,Farruko,Pepas
0,https://www.billboard.com/charts/hot-100/2021-10-17,2021-10-17,Elvie Shane,My Boy
0,https://www.billboard.com/charts/hot-100/2021-10-17,2021-10-17,Moneybagg Yo,Wockesha
0,https://www.billboard.com/charts/hot-100/2021-10-17,2021-10-17,Billie Eilish,Happier Than Ever
0,https://www.billboard.com/charts/hot-100/2021-10-17,2021-10-17,CKay,Love Nwantiti (Ah Ah Ah)
0,https://www.billboard.com/charts/hot-100/2021-10-17,2021-10-17,Justin Bieber,Ghost
0,https://www.billboard.com/charts/hot-100/2021-10-17,2021-10-17,Jameson Rodgers Featuring Luke Combs,Cold Beer Calling My Name
0,https://www.billboard.com/charts/hot-100/2021-10-17,2021-10-17,Tai Verdes,A-O-K
0,https://www.billboard.com/charts/hot-100/2021-10-17,2021-10-17,Lee Brice,Memory I Don't Mess With
0,https://www.billboard.com/charts/hot-100/2021-10-17,2021-10-17,Meek Mill Featuring Lil Baby & Lil Durk,Sharing Locations
0,https://www.billboard.com/charts/hot-100/2021-10-17,2021-10-17,Old Dominion,I Was On A Boat That Day
0,https://www.billboard.com/charts/hot-100/2021-10-17,2021-10-17,Silk Sonic (Bruno Mars & Anderson .Paak),Leave The Door Open
0,https://www.billboard.com/charts/hot-100/2021-10-17,2021-10-17,Drake Featuring Travis Scott,Fair Trade
0,https://www.billboard.com/charts/hot-100/2021-10-17,2021-10-17,Jordan Davis Featuring Luke Bryan,Buy Dirt
0,https://www.billboard.com/charts/hot-100/2021-10-17,2021-10-17,Justin Bieber Featuring Daniel Caesar & Giveon,Peaches
0,https://www.billboard.com/charts/hot-100/2021-10-17,2021-10-17,Olivia Rodrigo,Deja Vu
0,https://www.billboard.com/charts/hot-100/2021-10-17,2021-10-17,Chris Stapleton,You Should Probably Leave
0,https://www.billboard.com/charts/hot-100/2021-10-17,2021-10-17,THE ANXIETY: WILLOW & Tyler Cole,Meet Me At Our Spot
0,https://www.billboard.com/charts/hot-100/2021-10-17,2021-10-17,Luke Combs,Cold As You
0,https://www.billboard.com/charts/hot-100/2021-10-17,2021-10-17,Capella Grey,Gyalis
0,https://www.billboard.com/charts/hot-100/2021-10-17,2021-10-17,Dua Lipa,Love Again
0,https://www.billboard.com/charts/hot-100/2021-10-17,2021-10-17,Marshmello X Jonas Brothers,Leave Before You Love Me
0,https://www.billboard.com/charts/hot-100/2021-10-17,2021-10-17,Baby Keem & Kendrick Lamar,Family Ties
0,https://www.billboard.com/charts/hot-100/2021-10-17,2021-10-17,Kanye West,Hurricane
0,https://www.billboard.com/charts/hot-100/2021-10-17,2021-10-17,"Tainy, Bad Bunny & Julieta Venegas",Lo Siento BB:/
0,https://www.billboard.com/charts/hot-100/2021-10-17,2021-10-17,Normani Featuring Cardi B,Wild Side
0,https://www.billboard.com/charts/hot-100/2021-10-17,2021-10-17,Don Toliver Featuring Travis Scott,Flocky Flocky
0,https://www.billboard.com/charts/hot-100/2021-10-17,2021-10-17,Chloe,Have Mercy
0,https://www.billboard.com/charts/hot-100/2021-10-17,2021-10-17,Dustin Lynch Featuring Lauren Alaina Or MacKenzie Porter,Thinking 'Bout You
0,https://www.billboard.com/charts/hot-100/2021-10-17,2021-10-17,"Yung Bleu, Chris Brown & 2 Chainz",Baddest
0,https://www.billboard.com/charts/hot-100/2021-10-17,2021-10-17,Roddy Ricch,Late At Night
0,https://www.billboard.com/charts/hot-100/2021-10-17,2021-10-17,Sleepy Hallow,2055
0,https://www.billboard.com/charts/hot-100/2021-10-17,2021-10-17,BIA Featuring Nicki Minaj,Whole Lotta Money
0,https://www.billboard.com/charts/hot-100/2021-10-17,2021-10-17,Kane Brown X blackbear,Memory
0,https://www.billboard.com/charts/hot-100/2021-10-17,2021-10-17,Ivan Cornejo,Esta Danada
0,https://www.billboard.com/charts/hot-100/2021-10-17,2021-10-17,Kenny Chesney,Knowing You
0,https://www.billboard.com/charts/hot-100/2021-10-17,2021-10-17,Doja Cat,Woman
0,https://www.billboard.com/charts/hot-100/2021-10-17,2021-10-17,Zac Brown Band,Same Boat
0,https://www.billboard.com/charts/hot-100/2021-10-17,2021-10-17,Blxst & Tyga Featuring Ty Dolla $ign,Chosen
0,https://www.billboard.com/charts/hot-100/2021-10-17,2021-10-17,Gunna & Future,Too Easy
0,https://www.billboard.com/charts/hot-100/2021-10-17,2021-10-17,Aventura x Bad Bunny,Volvi
0,https://www.billboard.com/charts/hot-100/2021-10-17,2021-10-17,Adele,Easy On Me
0,https://www.billboard.com/charts/hot-100/2021-10-17,2021-10-17,Eslabon Armado Featuring DannyLux,Jugaste y Sufri
0,https://www.billboard.com/charts/hot-100/2021-10-17,2021-10-17,Rauw Alejandro,Todo de Ti
0,https://www.billboard.com/charts/hot-100/2021-10-17,2021-10-17,Megan Thee Stallion,Thot Shit
0,https://www.billboard.com/charts/hot-100/2021-10-17,2021-10-17,Morgan Wallen,Sand In My Boots
0,https://www.billboard.com/charts/hot-100/2021-10-17,2021-10-17,Chase Rice Featuring Florida Georgia Line,Drinkin' Beer. Talkin' God. Amen.
0,https://www.billboard.com/charts/hot-100/2021-10-17,2021-10-17,Drake,No Friends In The Industry
0,https://www.billboard.com/charts/hot-100/2021-10-17,2021-10-17,RealestK,WFM
0,https://www.billboard.com/charts/hot-100/2021-10-17,2021-10-17,Bad Bunny,Yonaguni
0,https://www.billboard.com/charts/hot-100/2021-10-17,2021-10-17,Drake,Champagne Poetry
0,https://www.billboard.com/charts/hot-100/2021-10-17,2021-10-17,Kane Brown,One Mississippi
0,https://www.billboard.com/charts/hot-100/2021-10-17,2021-10-17,Doja Cat,Get Into It (Yuh)
0,https://www.billboard.com/charts/hot-100/2021-10-17,2021-10-17,Scotty McCreery,You Time
0,https://www.billboard.com/charts/hot-100/2021-10-17,2021-10-17,Joyner Lucas & J. Cole,Your Heart
0,https://www.billboard.com/charts/hot-100/2021-10-17,2021-10-17,Michael Ray,Whiskey And Rain
0,https://www.billboard.com/charts/hot-100/2021-10-17,2021-10-17,Drake Featuring Lil Durk & Giveon,In The Bible
0,https://www.billboard.com/charts/hot-100/2021-10-17,2021-10-17,Shawn Mendes & Tainy,Summer Of Love
0,https://www.billboard.com/charts/hot-100/2021-10-17,2021-10-17,42 Dugg Featuring Future,Maybach
0,https://www.billboard.com/charts/hot-100/2021-10-17,2021-10-17,Jon Pardi,Tequila Little Time
0,https://www.billboard.com/charts/hot-100/2021-10-17,2021-10-17,Luke Bryan,Waves
0,https://www.billboard.com/charts/hot-100/2021-10-17,2021-10-17,Jimmie Allen & Brad Paisley,Freedom Was A Highway
0,https://www.billboard.com/charts/hot-100/2021-10-17,2021-10-17,YoungBoy Never Broke Again,Nevada
0,https://www.billboard.com/charts/hot-100/2021-10-17,2021-10-17,Lady A,Like A Lady
0,https://www.billboard.com/charts/hot-100/2021-10-17,2021-10-17,Oliver Tree,Life Goes On
0,https://www.billboard.com/charts/hot-100/2021-10-17,2021-10-17,Pop Smoke Featuring Chris Brown,Woo Baby
0,https://www.billboard.com/charts/hot-100/2021-10-17,2021-10-17,YoungBoy Never Broke Again,Life Support
0,https://www.billboard.com/charts/hot-100/2021-10-17,2021-10-17,Cody Johnson,'Til You Can't
0,https://www.billboard.com/charts/hot-100/2021-10-17,2021-10-17,Jonas Brothers,Who's In Your Head
0,https://www.billboard.com/charts/hot-100/2021-10-17,2021-10-17,Doja Cat,Ain't Shit
0,https://www.billboard.com/charts/hot-100/2021-10-17,2021-10-17,Priscilla Block,Just About Over You
0,https://www.billboard.com/charts/hot-100/2021-10-17,2021-10-17,Giveon,For Tonight
0,https://www.billboard.com/charts/hot-100/2021-10-17,2021-10-17,Kanye West,Praise God
0,https://www.billboard.com/charts/hot-100/2021-10-17,2021-10-17,YoungBoy Never Broke Again,Bad Morning
0,https://www.billboard.com/charts/hot-100/2021-10-24,2021-10-24,Adele,Easy On Me
0,https://www.billboard.com/charts/hot-100/2021-10-24,2021-10-24,The Kid LAROI & Justin Bieber,Stay
0,https://www.billboard.com/charts/hot-100/2021-10-24,2021-10-24,Lil Nas X & Jack Harlow,Industry Baby
0,https://www.billboard.com/charts/hot-100/2021-10-24,2021-10-24,Walker Hayes,Fancy Like
0,https://www.billboard.com/charts/hot-100/2021-10-24,2021-10-24,Ed Sheeran,Bad Habits
0,https://www.billboard.com/charts/hot-100/2021-10-24,2021-10-24,Drake Featuring Future & Young Thug,Way 2 Sexy
0,https://www.billboard.com/charts/hot-100/2021-10-24,2021-10-24,Olivia Rodrigo,Good 4 U
0,https://www.billboard.com/charts/hot-100/2021-10-24,2021-10-24,Dua Lipa,Levitating
0,https://www.billboard.com/charts/hot-100/2021-10-24,2021-10-24,Ed Sheeran,Shivers
0,https://www.billboard.com/charts/hot-100/2021-10-24,2021-10-24,Doja Cat Featuring SZA,Kiss Me More
0,https://www.billboard.com/charts/hot-100/2021-10-24,2021-10-24,Doja Cat,Need To Know
0,https://www.billboard.com/charts/hot-100/2021-10-24,2021-10-24,Wizkid Featuring Justin Bieber & Tems,Essence
0,https://www.billboard.com/charts/hot-100/2021-10-24,2021-10-24,Coldplay x BTS,My Universe
0,https://www.billboard.com/charts/hot-100/2021-10-24,2021-10-24,Glass Animals,Heat Waves
0,https://www.billboard.com/charts/hot-100/2021-10-24,2021-10-24,Maneskin,Beggin'
0,https://www.billboard.com/charts/hot-100/2021-10-24,2021-10-24,Doja Cat & The Weeknd,You Right
